_id,user,content,y
111753961688808290,lovenba,"https://www.lovenba.com/1256234/ NBA’s Top 10 Plays Of The Night | January 13, 2024 #202122Season #amazing #Assist #Basketball #Defense #DoubleDouble #Dunk #Fadeaway #game #games #Highlight #highlights #hoops #JumpShot #Jumper #MidRange #NBA #NBASeason #NorthwestDivision #Offense #Pass #Play #plays #Rebound #Sports #Steal #Three #ThreePointer #Triple #TripleDouble #UtahJazz #WesternConference",0
111753961627037346,hongeipi,BaSHさん呪縛霊みたいだよね,1
111753961588442804,SalzburgerNachrichten,"Kombinierer Lamparter verzichtet auf LanglaufEinmal mehr war es Jarl Magnus Riiber, der in Oberstdorf die sensationell starke ÖSV-Mannschaft vor einer Mehrfachführung nach dem Springen abgehalten hat. Der norwegische Star der Nordischen Kombinierer sprang im Kompaktbewerb (mit fixen Zeitrückständen) sechs Sekunden vor Johannes Lamparter, zwölf vor Thomas und 17 vor Stefan (…)https://www.sn.at/sport/wintersport/kombinierer-riiber-oesterreichern-langlauf-151651969#_Sport #_Wintersport #_ÖSV",0
111753961583541442,hourlyfops,#fox #hourly,0
111753961565373585,SalzburgerNachrichten,Kilde operiert - Unterschenkelwunde und SchulterblessurSkistar Aleksander Aamodt Kilde ist nach seinem schweren Sturz in der Abfahrt von Wengen am Samstagabend in Bern an seinem verletzten Bein operiert worden. Der 31-Jährige erlitt laut Angaben des norwegischen Verbandes eine tiefe Schnittwunde am Unterschenkel und zog sich außerdem eine Schulterluxation zu. Er habe aber keine (…)https://www.sn.at/sport/wintersport/kilde-unterschenkelwunde-schulterblessur-151645912#_Sport #_Wintersport,0
111753961516250302,SalzburgerNachrichten,"Bemühungen um mehr Zugverbindungen unter ÄrmelkanalDurch den vor 30 Jahren eröffneten Kanaltunnel zwischen Großbritannien und Frankreich sollen demnächst mehr Züge zu neuen Zielen auf dem europäischen Festland fahren. Tunnelbetreiber Getlink will die technischen Voraussetzungen dafür schaffen, dass konkurrierende Bahnunternehmen von London aus neue Ziele (…)https://www.sn.at/wirtschaft/welt/bemuehungen-zugverbindungen-aermelkanal-151654435#_Wirtschaft #_Welt #_Frankreich #_Großbritannien",0
111753961510749446,hackernews,ICO fines HelloFresh £140k for spam texts and emailshttps://ico.org.uk/about-the-ico/media-centre/news-and-blogs/2024/01/ico-fines-hellofresh-140-000-for-spam-texts-and-emails/HN: https://news.ycombinator.com/item?id=38988944#hackernews - aa_is_op 2024-01-14 09:40:21 Score: 52,0
111753961432145435,bigorre_org,"Il y a tout juste 6 ans : interview Pascal Rambert met Marina Hands en scène au Parvis  : C’est sans aucun doute l’un des événements théâtre de la saison. Le Parvis présente mardi et mercredi « Actrice » a peine quelques semaines après sa création au Théâtre des Bouffes du N  Suite sur https://www.bigorre.org/publication/2018-01-14_pascal-rambert-met-marina-hands-en-scene-au-parvis  @pascalrambert #pascalrambert @parvisscenenationale #ibos  <img src=""https://www.bigorre.org/imgl/20180113_a_pascal_rambert_photo_marc_domage.jpg"" alt=""Pascal Rambert met Marina Hands en scène au Parvis""> # bigorre vig",0
111753961428358210,ynetmivzakim,"חילופי אש בגבול הצפון: חיזבאללה ירה נ""ט לאזור כפר יובל, נפגעים במקוםhttps://www.ynet.co.il/news/article/ry40tezya",0
111753961412171338,juanmapintor,"Missatges amb “jajajajajajsha” al mig del text, red flag de manual. #autoajudaperaprincipiants",0
111753961400145288,Dojave_Nina,チッ,0
111753961392950103,ai,タコの足、欲しいなぁ...,0
111753961387869637,Eisentukan,Smokey was very happy with me yesterday. ☺️,0
111753992717902695,nonpura,1本飲んでるから手遅れ〜,0
111753992710173369,0418,家族4人みんなおかわりしてまだこれだけ残りましたビリヤニ弁当だ,0
111753992694749189,actu_be_fr,"[dhnet region] Le CPAS de La Louvière accentue sa lutte contre la précarité infantile : ""l'idée est d'éviter la reproduction des schémas familiaux déficients""  #Centre https://www.dhnet.be/regions/centre/2024/01/14/le-cpas-de-la-louviere-accentue-sa-lutte-contre-la-precarite-infantile-lidee-est-deviter-la-reproduction-des-schemas-familiaux-deficients-BJE7KOQJUJECXEONMRWEWAESZA/",0
111753992687053492,actu_be_fr,[dhnet region] Les concepteurs d’Appetito et de Barestho unissent leurs forces : “le client peut commander à manger ou réserver une table via une seule application !” #Mons https://www.dhnet.be/regions/mons/2024/01/14/les-concepteurs-dappetito-et-de-barestho-unissent-leurs-forces-le-client-peut-commander-a-manger-ou-reserver-une-table-via-une-seule-application-PG3ARHN3WVGSNC443OBP4ABDSI/,0
111753992681733175,OlgaPatlyuk,Dnipro 14.01.2023 🕯️,0
111753992634139209,receitasdeculinaria,Bolinhos de Abóbora ou filhoses de abóborahttps://www.receitasdeculinaria.tv/receita-dos-bolinhos-de-abobora/?utm_source=MastodonReceitas&utm_medium=Mastodon,0
111753992567030406,eclectech,Then we have today's #PhotoJanuary2024 theme: long exposure. I don't do a lot of long exposure but I did once spend a long drive messing about with my camera and got this snap of the journey 😆 #photography #longExposure,0
111753992557058950,Rinko,過酷ってなんでちゅか？,0
111753992532883547,Fr_Maier,Was die AfD für Bauern in Thüringen tatsächlich getan hat https://www.mdr.de/nachrichten/thueringen/bauern-protest-afd-politik-landtag-100.htmlAm Ende besticht die #noafd und die #afdthüringen durch Wendehalsigkeit und Tatsachen Verdreherei. Mehr ist nicht zu erwarten. In Regierungsverantwortung erst Recht nicht.#Landwirtprotesten,0
111753992514808159,konpeito_,​:sorehauso:​​:sorehauso:​​:sorehauso:​​:nannohanashi:​RE: https://misskey-square.net/notes/9ogyirs1ec,0
111753992504616406,mapleleaf240,〆らーめん,0
111753992499035022,rtlnieuws,"𝗡𝗶𝗲𝘂𝘄𝗲 𝗕𝗮𝗰𝗵𝗲𝗹𝗼𝗿 𝗥𝗶𝗲𝗻 𝗵𝗲𝗲𝗳𝘁 𝗲𝗲𝗻 𝗯𝗲𝗸𝗲𝗻𝗱𝗲 𝗲𝘅Het nieuwe seizoen van de Videoland-serie 'De Bachelor' telt niet één maar twee bachelors. Eén van hen is de 33-jarige Rien Welsink, die tot voor kort nog een relatie heeft met influencer en model Vivian Hoorn (31).https://www.rtlnieuws.nl/entertainment/artikel/5429374/bachelor-videoland-rien-vivian-hoorn#NieuweBachelor #BekendeEx #BachelorRien",0
111753992431805189,thankyouforthehorse,"I'm going to have one more try at the TYFTH semi-Live set, as there wasn't even time for that in the end. It'll then be played next weekend - and that's a definite, just have to decide on the day. It might be 'test set' but I've been enjoying mixing this one a lot, so that's hopefully a promising sign.#TYFTH #freeformhardcore #hardnrg#FINRG",0
111753992425885187,makihara,お手紙代行業　男性のフリしないといけないのね #光る君へ,0
111753992363808462,Saki,ブラッジャーで前身の骨折る方がサイコパスじゃね？あの世界だと秒で治りそうだけど,0
111753992337104403,bintano,Declan Donnelly and Wife Ali Astall Enjoy Romantic Date Night in Mayfairhttps://bintano.com/declan-donnelly-and-wife-ali-astall-enjoy-romantic-date-night-in-mayfair/?feed_id=24485&_unique_id=65a3c1038f0a7,0
111753992334372309,yura15cbx,https://t.me/moments_yura15cbx/879как JAMES WEBB SPACE TELESCOPE потихоньку летит к месту работыhttps://webb.nasa.gov/content/webbLaunch/whereIsWebb.html?units=metric,0
111753992294629975,Jakylla,Deutschland Germany Allemagne Tyskland Vokietija Niemcy Nemecko Saksa...https://sh.itjust.works/post/12755182,0
111753992271773267,Guren,それ、ヘッドホンなのか...,0
111753992268308573,skoufugata,（尖っているものと、刃物が嫌いという意味で先端恐怖症・刃物恐怖症です）。,0
111753992204801690,sakuyamochi,ゆかりさんもか,0
111753992155637574,Iron__Spider,"『MLB The Show22』（英語版） 大谷翔平選手""チャート""トレーラー https://youtu.be/G2ngkko3Ado?si=FIMYdOAvBtwMV-6u",0
111753992151391241,jonossaseuraava,derdoi begame humane,0
111753992035203050,naka_mondo,小遊三！まひろセクハラされてないか？#光る君へ,0
111753991997857104,iembot_meg,"#TNwx #TNweather001 FXUS64 KMEG 141108AFDMEGArea Forecast DiscussionNational Weather Service Memphis TN508 AM CST Sun Jan 14 2024...New SYNOPSIS, DISCUSSION....SYNOPSIS...Issued at 508 AM CST Sun Jan 14 2024An approaching upper level storm system will combine with frigid Arctic air to produce widespread snow across the Midsouth throughlate Monday night. Heaviest snow accumulations, between 5 and 8  https://mesonet.agron.iastate.edu/p.php?pid=202401141108-KMEG-FXUS64-AFDMEG",0
111753991993968346,desmu,"- Un peu frustrant aussi parfois de suivre un univers avec une temporalité si vaste mais qui doit faire des concessions pour qu'un nouveau public puisse entrer dans l'histoire sans trop de soucis (Sacha qui donne l'impression de redécouvrir le monde à chaque début d'arc sauf dans Épée-Bouclier qui est le seul arc à assumer clairement le passé de la série ; les films qui donnent l'impression de se passer dans un univers alternatif auxquels on fera plus jamais référence ensuite, ...).",0
111753991868801847,whimwitch,"its always the hearing person being so drawn to how *unique* and *quirky* and *pitiful* the deaf person is when i can tell you im highly skeptical a deaf person would want to be in a relationship with someone like that lol. there's a reason most deaf ppl do not date hearing peoplelike why can't they just start a series mid-relationship instead of showing a weirdly ableist meet-cute?? or if you want to do a meet-cute kinda thing, why not go the online dating route since thats how it tends to",1
111753991865328294,yoshi_vsapo,猫羽ころん（@nekoha_koron ）配信中【 #歌枠 #singing 】 チャンネル登録17371人目指しながら！まったり歌う♡♡♡  初見さん大歓迎❤ 【猫羽ころん/ #vtuber... https://youtu.be/Vels58QTMDk @Youtubeより,0
111753991865154438,YAG_L09,酒飲む前に過酷してー,0
111753991820005299,YAYOI_NO_YUME,加入Note都是两年前的事情了，我很喜欢一些摄影师分享的作品，以及他们在作品外记录的故事。,0
111753991819073818,Frdnspnzr,tfw man als Anarchist jetzt entscheiden muss ob man für Demokratie demonstriert um die Faschos zu bekämpfen.,1
111753991792704548,mthart,Welcome to #SupernaturalSunday coffin dwellers!Keeping Halloween and Horror alive one day at a time!#vampire #horror #nobubblegumvampiresallowed¡Manteniendo Halloween y Horror vivos un día a la vez!#vampiro #terror,1
111753991756612158,jaj0_0,(´･ω･`),0
111753991742347628,fakenewsbot,this news is not real: Triangle Player is raising a notebook!,0
111753991709860211,HKSN,バレるに決まってるのになぜするのか,0
111753991707461529,randomshipsbot,Epiculy x kaj,0
111753991683211570,par_temps_clair,Améliorer l’apprentissage professionnel des enseignantshttps://par-temps-clair.blogspot.com/2024/01/ameliorer-lapprentissage-professionnel.html,0
111753991630075784,MiletteMillington,"Journalists , including those with Caribbean heritage, and those who are disabled, in NYC and worldwide, let’s connect!Photo Credits: @thahttps://www.forth.news/threads/65a3c0f8756ed01fad95f032",0
111753991624741531,BBCSport,"What is success for Newcastle United?Match of the Day's Gary Lineker, Micah Richards and Glenn Murray discuss whether Newcastle are ""victims of their own success"" and what success looks like for the Magpies. #presshttps://www.bbc.co.uk/sport/av/football/67974262?utm_source=press.coop",0
111753991586892170,sad_mushroom,我妈给我买的红糖喝了会拉肚子，服气，，，,0
111753991548041608,robloxrevivals,LMAOFifteen: We're Nice!,0
111753991500373788,saveluna,だめ押しお薬ものんだのね,0
111753991489701007,vegan4alivingplanet,Gaza https://www.instagram.com/reel/C1qzXXRuy8J/?igsh=MTc4MmM1YmI2Ng==,0
111753991471481471,ProbablyRoadkill2B,Gute Genesung der Verletzten! #VisionZero https://www.tagesspiegel.de/berlin/mit-den-reifen-in-die-strassenbahnschiene-radlerin-in-berlin-friedrichshain-lebensgefahrlich-verletzt-11048179.html,0
111753991461459757,henrywinter,"“We have no confidence in the process for deducting points from #EFC & feel very strongly that the severity of the deduction must be reduced by the commission assessing the appeal, or, ideally, replaced with a fine."" Powerful letter to PL. @TimesSport@sportsbots.xyzhttps://thetimes.co.uk/article/mark-c…",0
111753991430284163,Himono,いきなりのDMが来ると心臓止まる病気,0
111753991370875118,Saigane,こうやってもう戻れないあの頃に浸るのも乙ですしかし俺の答えはこれや,0
111753991310604629,eulanov,ゴールデンカムイの実写のCMを観た。あ、いや、マンガもアニメも観てないので詳しいことは知らんのだけど、なんというか、実写にするといつもそうなるね、って感じの文体とお見受けいたしました。,0
111753991309517287,S4F_BeBb,"👆 Heute, 14:00 in Berlin, Pariser Platz und 13:00 in Potsdam, Alter Markt.",0
111753991259758448,deadblackclover,Garbage Collection (Mark & Sweep) - Computerphilehttps://www.youtube.com/watch?v=c32zXYAK7CI,0
111753991226163355,flug_falken,馬券もMegaくじもやはりあてにはならん、明日の直な別仕事を取り付ける以外に打破はないか,0
111753991221337387,tendanceradio,En ce moment sur Tendance Radio Hits : Optimistique-moi par Mylène Farmer ! Branchez-vous maintenant : https://srv.tendanceradio.net/public/t-hits,0
111753991191298964,josemorgado,loool. https://twitter.com/stu_fraser/sta…,0
111753991187579353,Alpee3104,nice ちゃんちゃん鍋,0
111753991169305539,kamiya,誤字ったわ((買いたい(RE: https://misskey-square.net/notes/9ogykalc0v,0
111753991117387105,yukio_mat2022,#光る君へ 代筆屋さんだ。,0
111753991076667377,Infrapink,"Damn, #Namibia just gave #Germany the sickest of burns.https://www.aljazeera.com/news/2024/1/14/namibia-condemns-germany-for-defending-israel-in-icj-genocide-case?traffic_source=rss#Palestine #Israel",1
111753991047414785,50years_music,"55 years ago, Dave Grohl, American drummer, singer-songwriter, and guitarist (Nirvana; Foo Fighters), born in Warren, Ohio #DaveGrohl",0
111753991042973746,levelbot,creepiness levels are 21% and falling(21%)  ■■□□□□□□□□,0
111753991034391434,sleepybisexual,Someone should give me sushi :3Or a big steakI also want a giant chunk of beef jerky :3FEED ME ​:neocat_floof_devil:​,0
111753991033195196,khamsin,"YouTube em recomana ""2 horas de música franquista"". NO.",0
111753991010486457,gutslyricsbot,i should've known it was strange,0
111753991004248169,BarclaysWSL,You can watch seven #BarclaysWSL sides in action today!#AdobeWomensFACup 🏆,0
111753990998030831,Got9s,タグも使えるみたいだけど。,0
111753990977168072,gaitifuji,日本人の英語力が下がり続けているのは「おごり」と「傲慢さ」が原因だ | 「このままでは自滅」と専門家が指摘 | クーリエ・ジャポン https://courrier.jp/news/archives/350360/,0
111753990934020618,yamayue231fan,買うのは出来るけど登録が出来ないってことは買うときに毎回カード番号入れないとなのかな。次回以降同じカードでってできればいいけど,0
111753990838949567,emt913dev,01/14本日の開催予定セッションはありません#kuisaBot,0
111753990837825018,ESSF_FR,"Rappel : Le PSG, les journalistes, la carotte et le bâton: Yann Philippin connaît bien les manières de faire des grandes entreprises. Il a commencé au Journal du dimanche (époque Lagardère), où il travaillait à la rubrique Économie. Les invitations, les voyages de presse, les cadeaux, c'est un monde dont il n'ignore rien. Même s'il se sent un peu « honteux » de le raconter aujourd'hui.  « Dans les années 2000, oui j'ai fait le tour du monde en business class et dormi… http://europe-solidaire.org/spip.php?article69342&utm_source=dlvr.it&utm_medium=mastodon",0
111753990822597038,kiko,いるのでしょうか…… #一番最初にリノいた人は恋人,0
111753990802169833,itfrettchen,"Ich betreue auch keine E-Mail-Accounts für Technik-Verweigerer.Ja, „E-Mail brauche ich nicht“ führt heute wie auch gestern zum Chaos. Und mal ganz ehrlich: meine Eltern sind in ihren 60zigern, in Rente.Ihr habt alle Zeit der Welt. Lernt es einfach.Ansonsten: kein Internet, keine digitalen Services.",0
111753990791039444,xlsdst,任地狱的死全家烂网延迟毁了一切,0
111753990706769055,sirakababiome,​:seibun_hyouji:​虫系人外 反転目ノートの隅に溜まってくやつでもいいですか？？？,0
111753990700797699,athkar3v,رَبِّ اجْعَلنِي مُقِيمَ الصَّلَاةِ وَمِن ذُرِّيَّتِي ۚ رَبَّنَا وَتَقَبَّلْ دُعَاءِ,0
111753990674206969,115Thirdniigatacolor_n34,N34のCPはスクリュー式～,0
111753990656910958,115secondniigatacolor_N35,2次新潟は皆支社リニューアルだったから、全社リニューアルの僕は詐欺編成だね,0
111753990646727711,wim_v12e,"I imagine they're thinking, this is boring, how long before it's low tide?#photography #seabirds",0
111753990644857670,115niigata_n33,新潟駅9番線には良く入ってた。,0
111753990634125655,115Lemonmilk_N36,座席は固いな・・・そこは非NHに負ける。,0
111753990624611321,redbullracing,All the way back in Season 1 ⏪ Our 2005 era 📼,0
111753990581013613,yura15cbx,https://t.me/moments_yura15cbx/877как сделать модель James Webb Space Telescope из бумаги :),0
111753990567462140,mtcall,"스포츠 예측의 시작, 라이브스코어로 정확하게 스포츠 예측은 현대 베팅의 핵심 요소로 자리매김하고 있습니다. 그 중에서도 라이브스코어는 예측의 시작부터 결과까지 스포츠 팬들에게 정확하고 실시간으로 정보를 제공하여 베팅 경험을 더욱 흥미롭게 만듭니다. 이 글에서는 라이브스코어의 중요성과 함께, 토토 커뮤니티에서 자주 언급되는 주요 사이트인 슈어맨, 올인구조대, 그리고 사이트추천에 대해 자세히 살펴보겠습니다.https://mtcall-totocommunity.blogspot.com/2024/01/blog-post_79.html",0
111753990565815410,indie1023_playlist,4:08am We The People... by A Tribe Called Quest from We Got It From Here...Thank You 4 Your Service,0
111753990557851544,sakuyamochi,2次元の……博麗霊夢みたいな途中で結んでる？やつとかなんで落ちないんだと思う,0
111753990551352947,portofneworleans,#VesselAlert #Ship #Vessel #AIS#MMSI: #367468610#Flag: #USA Msgs recvd: 25Seen on: 14-Jan-2024 05:08:32 CSTStatus: #under_way_using_engineSpeed: 6.7 kts Signal #RSSI: -38.6 dBFShttps://www.shipxplorer.com/data/vessels/IMO-MMSI-367468610https://www.marinetraffic.com/en/ais/details/ships/367468610https://www.vesselfinder.com/vessels/details/367468610,0
111753990535788021,readsharpbharat,"Jamshedpur robbers arrested : मानगो लक्ष्य अपार्टमेंट में लूट की नाकाम कोशिश के तीन आरोपी गिरफ्तार, गृहस्वामिनी की हिम्मत के आगे हार कर भागे थे नकली पिस्टल लेकर पहुंचे तीनों लुटेरेजमशेदपुर : आजादनगर थाना क्षेत्र के चेपापुल के पास स्थित लक्ष्य अपार्टमेंट निवासी कफील खान के घर में नकाब पहन नकली पिस्टल का भय दिखा लूटने का प्रयास करने के तीन आरोपियों को पुलिस ने गिरफ्तार कर लिया है. गिरफ्तार आरोपियों में गुलाब बाग फेज 2 निवासी शहवाज उर्फ साबू, मेराज अंसारी और रानी अम्मा…https://sharpbharat.com/information/jamshedpur-robbers-arrested/389274/",0
111753990497320795,saveluna,沢山たべれたのね,0
111753990490929317,fimotro,"Τιμολόγια ρεύματος: Τι αλλάζει στους λογαριασμούς – Μέσω κινητού η επιλογή χρώματος και εταιρείαςΜε ένα μήνυμα στο wallet του κινητού τηλεφώνου θα μπορούν από τον επόμενο μήνα να αλλάζουν οι πολίτες -εφόσον το επιθυμούν – την εταιρεία ενέργειας και το τιμολόγιό τους. Αυτό ανακοίνωσε ο υπουργός Ψηφιακής Διακυβέρνησης Δημήτρης Παπαστεργίου, σε ραδιοφωνική του συνέντευξη στα Παραπολιτικά Fm. Όπως χαρακτηριστικά είπε «ήδη με το υπουργείο Ενέργειας και Περιβάλλοντος…https://fimotro.gr/timologia-revmatos-ti-allazei-stous-logariasmous-meso-kinitou-i-epilogi-chromatos-kai-etaireias/",0
111753990448874983,Oecan,"Bin bei einem Kinder-Fußballturnier. Es gibt Kaffee und Kuchen, insofern geht's eigentlich.",0
111753990445334497,eden_00,재개했고 끊음~ 3사이클 3씬까지 왔네요!!어떠신가요청춘로맨스치정시노비가미 낙원재밌죠?사과맛이죠?(^^),0
111753990414385920,Wann_Torishira,。。。大毛软回坑tg了我也要弹射回tg一秒呵呵呵呵呵恭迎陛下回宫。。。,0
111753990412662479,kamiya,ZOZOTOWN､､描いたい、、、ZOZOTOWNっていつからだっけ,0
111753990376059059,coriandolii,Jetzt gehts in den Schnee fotografieren. 5dmarkIII vs R6markII / Tochter vs Vater 😂,0
111753990369457371,CauseOfBSOD,i just hit the d key and flashbanged myselfwhy is that even a keybind,0
111753990300294146,cartorum,Chateau de Romefort France (#Indre)  #CartePostaleAncienne 👉 https://cartorum.fr/carte-postale/614885/chateau-de-romefort-france,0
111753990287414891,Alpee3104,泥ソースって絶対おいしいに違いない((( ･ω･ )))ﾌﾟﾙﾙｰﾝ,0
111753990249656553,InfosGC,"Die News vom Morgen:1️⃣#UDLasPalmas mit klarem Sieg gegen Villareal⚽️2️⃣Alte #Eisfabrik kann erst 2025 den vollen Betrieb aufnehmen🚧Jetzt alle Beiträge unter❗️ Infos-GranCanaria.com ❗️lesen#Obdachlose müssen noch bis zum #Jahr2ß25 warten, bis die alte #Eisfabrik von #LasPalmas de #GranCanaria den vollen Betrieb aufnehmen kann: https://infos-grancanaria.com/2024/obdachlosenzentrum-eisfabrik-in-las-palmas-erst-2025-voll-betriebsbereit/",0
111753990222067281,HMJN,昔のやつだ,0
